from_postcode,closest_ivt_time,closest_ivt_unit,closest_mt_time,closest_mt_unit,transfer_mt_time,transfer_mt_unit,mt_transfer_required,ivt_drip_ship,mt_drip_ship,ivt_mothership,mt_mothership,drip_ship_nlvo_ivt_mrs_dists_0,drip_ship_nlvo_ivt_mrs_dists_1,drip_ship_nlvo_ivt_mrs_dists_2,drip_ship_nlvo_ivt_mrs_dists_3,drip_ship_nlvo_ivt_mrs_dists_4,drip_ship_nlvo_ivt_mrs_dists_5,drip_ship_nlvo_ivt_mrs_dists_6,drip_ship_lvo_ivt_mrs_dists_0,drip_ship_lvo_ivt_mrs_dists_1,drip_ship_lvo_ivt_mrs_dists_2,drip_ship_lvo_ivt_mrs_dists_3,drip_ship_lvo_ivt_mrs_dists_4,drip_ship_lvo_ivt_mrs_dists_5,drip_ship_lvo_ivt_mrs_dists_6,drip_ship_lvo_ivt_mt_mrs_dists_0,drip_ship_lvo_ivt_mt_mrs_dists_1,drip_ship_lvo_ivt_mt_mrs_dists_2,drip_ship_lvo_ivt_mt_mrs_dists_3,drip_ship_lvo_ivt_mt_mrs_dists_4,drip_ship_lvo_ivt_mt_mrs_dists_5,drip_ship_lvo_ivt_mt_mrs_dists_6,drip_ship_lvo_mt_mrs_dists_0,drip_ship_lvo_mt_mrs_dists_1,drip_ship_lvo_mt_mrs_dists_2,drip_ship_lvo_mt_mrs_dists_3,drip_ship_lvo_mt_mrs_dists_4,drip_ship_lvo_mt_mrs_dists_5,drip_ship_lvo_mt_mrs_dists_6,mothership_nlvo_ivt_mrs_dists_0,mothership_nlvo_ivt_mrs_dists_1,mothership_nlvo_ivt_mrs_dists_2,mothership_nlvo_ivt_mrs_dists_3,mothership_nlvo_ivt_mrs_dists_4,mothership_nlvo_ivt_mrs_dists_5,mothership_nlvo_ivt_mrs_dists_6,mothership_lvo_ivt_mrs_dists_0,mothership_lvo_ivt_mrs_dists_1,mothership_lvo_ivt_mrs_dists_2,mothership_lvo_ivt_mrs_dists_3,mothership_lvo_ivt_mrs_dists_4,mothership_lvo_ivt_mrs_dists_5,mothership_lvo_ivt_mrs_dists_6,mothership_lvo_ivt_mt_mrs_dists_0,mothership_lvo_ivt_mt_mrs_dists_1,mothership_lvo_ivt_mt_mrs_dists_2,mothership_lvo_ivt_mt_mrs_dists_3,mothership_lvo_ivt_mt_mrs_dists_4,mothership_lvo_ivt_mt_mrs_dists_5,mothership_lvo_ivt_mt_mrs_dists_6,mothership_lvo_mt_mrs_dists_0,mothership_lvo_mt_mrs_dists_1,mothership_lvo_mt_mrs_dists_2,mothership_lvo_mt_mrs_dists_3,mothership_lvo_mt_mrs_dists_4,mothership_lvo_mt_mrs_dists_5,mothership_lvo_mt_mrs_dists_6
N00002984,4.56529960917879,BT746DN,106.6,BT126BA,104.0,BT126BA,True,94.5652996091788,318.5652996091788,196.6,256.6,0.37315,0.59695,0.71226,0.83017,0.92447,0.95712,1.0,0.10827,0.20061,0.33261,0.49478,0.71176,0.82539,1.0,0.09466,0.19882,0.34372,0.51504,0.72987,0.8369,1.0,0.09466,0.19882,0.34372,0.51504,0.72987,0.8369,1.0,0.30151,0.54647,0.6654,0.78957,0.90195,0.9433,1.0,0.08129,0.16958,0.3033,0.46544,0.69129,0.81093,1.0,0.12152,0.23537,0.38143,0.55473,0.7576,0.85563,1.0,0.12152,0.23537,0.38143,0.55473,0.7576,0.85563,1.0
N00002985,4.56529960917879,BT746DN,105.3,BT126BA,104.0,BT126BA,True,94.5652996091788,318.5652996091788,195.3,255.3,0.37315,0.59695,0.71226,0.83017,0.92447,0.95712,1.0,0.10827,0.20061,0.33261,0.49478,0.71176,0.82539,1.0,0.09466,0.19882,0.34372,0.51504,0.72987,0.8369,1.0,0.09466,0.19882,0.34372,0.51504,0.72987,0.8369,1.0,0.30237,0.54712,0.66602,0.79013,0.90227,0.9435,1.0,0.0816,0.16995,0.30366,0.46581,0.69155,0.81112,1.0,0.12215,0.23618,0.38223,0.55556,0.75816,0.856,1.0,0.12215,0.23618,0.38223,0.55556,0.75816,0.856,1.0
N00002986,6.41121146749091,BT746DN,106.6,BT126BA,104.0,BT126BA,True,96.41121146749092,320.41121146749094,196.6,256.6,0.37179,0.59605,0.71145,0.8295,0.92411,0.9569,1.0,0.10772,0.20001,0.33207,0.49424,0.7114,0.82514,1.0,0.09394,0.1978,0.34262,0.51385,0.72901,0.83631,1.0,0.09394,0.1978,0.34262,0.51385,0.72901,0.83631,1.0,0.30151,0.54647,0.6654,0.78957,0.90195,0.9433,1.0,0.08129,0.16958,0.3033,0.46544,0.69129,0.81093,1.0,0.12152,0.23537,0.38143,0.55473,0.7576,0.85563,1.0,0.12152,0.23537,0.38143,0.55473,0.7576,0.85563,1.0
N00002987,26.0482389454077,BT746DN,114.4,BT126BA,104.0,BT126BA,True,116.0482389454077,340.0482389454077,204.4,264.4,0.35746,0.58646,0.70272,0.82218,0.92016,0.95451,1.0,0.10201,0.19374,0.32632,0.48859,0.70752,0.82242,1.0,0.08666,0.18718,0.33106,0.50121,0.7198,0.82996,1.0,0.08666,0.18718,0.33106,0.50121,0.7198,0.82996,1.0,0.29636,0.54256,0.66166,0.78619,0.9,0.94209,1.0,0.07951,0.16737,0.30112,0.46321,0.68969,0.80979,1.0,0.11781,0.23052,0.37659,0.54976,0.75422,0.85337,1.0,0.11781,0.23052,0.37659,0.54976,0.75422,0.85337,1.0
N00002988,27.4048869057523,BT746DN,113.1,BT126BA,104.0,BT126BA,True,117.4048869057523,341.4048869057523,203.1,263.1,0.35648,0.58579,0.70211,0.82166,0.91988,0.95434,1.0,0.10162,0.19331,0.32593,0.4882,0.70725,0.82223,1.0,0.08618,0.18647,0.33027,0.50034,0.71916,0.82952,1.0,0.08618,0.18647,0.33027,0.50034,0.71916,0.82952,1.0,0.29721,0.54321,0.66228,0.78676,0.90033,0.9423,1.0,0.0798,0.16774,0.30148,0.46358,0.68996,0.80998,1.0,0.11842,0.23133,0.37739,0.55059,0.75478,0.85375,1.0,0.11842,0.23133,0.37739,0.55059,0.75478,0.85375,1.0
N00002989,19.0326579023751,BT746DN,115.7,BT126BA,104.0,BT126BA,True,109.03265790237509,333.0326579023751,205.7,265.7,0.36255,0.58989,0.70586,0.82482,0.92159,0.95537,1.0,0.10402,0.19596,0.32837,0.49061,0.70891,0.8234,1.0,0.0892,0.19092,0.33517,0.50573,0.72311,0.83225,1.0,0.0892,0.19092,0.33517,0.50573,0.72311,0.83225,1.0,0.29551,0.5419,0.66104,0.78562,0.89967,0.94189,1.0,0.07921,0.16701,0.30075,0.46283,0.68942,0.8096,1.0,0.1172,0.22972,0.37578,0.54894,0.75365,0.85299,1.0,0.1172,0.22972,0.37578,0.54894,0.75365,0.85299,1.0
N00002990,23.2922777214499,BT746DN,119.6,BT126BA,104.0,BT126BA,True,113.29227772144989,337.29227772144986,209.6,269.6,0.35945,0.58781,0.70396,0.82322,0.92073,0.95485,1.0,0.10279,0.19461,0.32713,0.48938,0.70807,0.82281,1.0,0.08765,0.18865,0.33267,0.50298,0.72111,0.83086,1.0,0.08765,0.18865,0.33267,0.50298,0.72111,0.83086,1.0,0.29296,0.53994,0.65916,0.78392,0.89868,0.94127,1.0,0.07833,0.16591,0.29967,0.46172,0.68862,0.80903,1.0,0.11539,0.22733,0.37338,0.54645,0.75194,0.85185,1.0,0.11539,0.22733,0.37338,0.54645,0.75194,0.85185,1.0
N00002991,21.8906326516112,BT746DN,118.3,BT126BA,104.0,BT126BA,True,111.8906326516112,335.8906326516112,208.3,268.3,0.36047,0.58849,0.70458,0.82375,0.92101,0.95502,1.0,0.10319,0.19506,0.32754,0.48979,0.70834,0.823,1.0,0.08816,0.18939,0.3335,0.50389,0.72177,0.83132,1.0,0.08816,0.18939,0.3335,0.50389,0.72177,0.83132,1.0,0.2938,0.5406,0.65978,0.78449,0.89901,0.94148,1.0,0.07863,0.16628,0.30003,0.46209,0.68889,0.80922,1.0,0.11599,0.22813,0.37418,0.54728,0.75251,0.85223,1.0,0.11599,0.22813,0.37418,0.54728,0.75251,0.85223,1.0
N00002992,20.4713346082219,BT746DN,106.6,BT126BA,104.0,BT126BA,True,110.4713346082219,334.4713346082219,196.6,256.6,0.3615,0.58919,0.70522,0.82428,0.9213,0.9552,1.0,0.1036,0.19551,0.32795,0.4902,0.70863,0.8232,1.0,0.08868,0.19015,0.33433,0.5048,0.72244,0.83179,1.0,0.08868,0.19015,0.33433,0.5048,0.72244,0.83179,1.0,0.30151,0.54647,0.6654,0.78957,0.90195,0.9433,1.0,0.08129,0.16958,0.3033,0.46544,0.69129,0.81093,1.0,0.12152,0.23537,0.38143,0.55473,0.7576,0.85563,1.0,0.12152,0.23537,0.38143,0.55473,0.7576,0.85563,1.0
N00002993,17.5725337832552,BT746DN,105.3,BT126BA,104.0,BT126BA,True,107.5725337832552,331.5725337832552,195.3,255.3,0.36361,0.59061,0.70651,0.82537,0.92189,0.95555,1.0,0.10444,0.19643,0.3288,0.49103,0.7092,0.8236,1.0,0.08974,0.19171,0.33603,0.50667,0.7238,0.83273,1.0,0.08974,0.19171,0.33603,0.50667,0.7238,0.83273,1.0,0.30237,0.54712,0.66602,0.79013,0.90227,0.9435,1.0,0.0816,0.16995,0.30366,0.46581,0.69155,0.81112,1.0,0.12215,0.23618,0.38223,0.55556,0.75816,0.856,1.0,0.12215,0.23618,0.38223,0.55556,0.75816,0.856,1.0
N00002994,20.4713346082219,BT746DN,104.0,BT126BA,104.0,BT126BA,True,110.4713346082219,334.4713346082219,194.0,254.0,0.3615,0.58919,0.70522,0.82428,0.9213,0.9552,1.0,0.1036,0.19551,0.32795,0.4902,0.70863,0.8232,1.0,0.08868,0.19015,0.33433,0.5048,0.72244,0.83179,1.0,0.08868,0.19015,0.33433,0.5048,0.72244,0.83179,1.0,0.30324,0.54777,0.66664,0.79069,0.90259,0.9437,1.0,0.0819,0.17032,0.30403,0.46619,0.69182,0.81131,1.0,0.12278,0.237,0.38304,0.55639,0.75872,0.85637,1.0,0.12278,0.237,0.38304,0.55639,0.75872,0.85637,1.0
N00002995,19.0326579023751,BT746DN,106.6,BT126BA,104.0,BT126BA,True,109.03265790237509,333.0326579023751,196.6,256.6,0.36255,0.58989,0.70586,0.82482,0.92159,0.95537,1.0,0.10402,0.19596,0.32837,0.49061,0.70891,0.8234,1.0,0.0892,0.19092,0.33517,0.50573,0.72311,0.83225,1.0,0.0892,0.19092,0.33517,0.50573,0.72311,0.83225,1.0,0.30151,0.54647,0.6654,0.78957,0.90195,0.9433,1.0,0.08129,0.16958,0.3033,0.46544,0.69129,0.81093,1.0,0.12152,0.23537,0.38143,0.55473,0.7576,0.85563,1.0,0.12152,0.23537,0.38143,0.55473,0.7576,0.85563,1.0
N00002996,17.5725337832552,BT746DN,105.3,BT126BA,104.0,BT126BA,True,107.5725337832552,331.5725337832552,195.3,255.3,0.36361,0.59061,0.70651,0.82537,0.92189,0.95555,1.0,0.10444,0.19643,0.3288,0.49103,0.7092,0.8236,1.0,0.08974,0.19171,0.33603,0.50667,0.7238,0.83273,1.0,0.08974,0.19171,0.33603,0.50667,0.7238,0.83273,1.0,0.30237,0.54712,0.66602,0.79013,0.90227,0.9435,1.0,0.0816,0.16995,0.30366,0.46581,0.69155,0.81112,1.0,0.12215,0.23618,0.38223,0.55556,0.75816,0.856,1.0,0.12215,0.23618,0.38223,0.55556,0.75816,0.856,1.0
N00002997,17.5725337832552,BT746DN,105.3,BT126BA,104.0,BT126BA,True,107.5725337832552,331.5725337832552,195.3,255.3,0.36361,0.59061,0.70651,0.82537,0.92189,0.95555,1.0,0.10444,0.19643,0.3288,0.49103,0.7092,0.8236,1.0,0.08974,0.19171,0.33603,0.50667,0.7238,0.83273,1.0,0.08974,0.19171,0.33603,0.50667,0.7238,0.83273,1.0,0.30237,0.54712,0.66602,0.79013,0.90227,0.9435,1.0,0.0816,0.16995,0.30366,0.46581,0.69155,0.81112,1.0,0.12215,0.23618,0.38223,0.55556,0.75816,0.856,1.0,0.12215,0.23618,0.38223,0.55556,0.75816,0.856,1.0
N00002998,19.0326579023751,BT746DN,105.3,BT126BA,104.0,BT126BA,True,109.03265790237509,333.0326579023751,195.3,255.3,0.36255,0.58989,0.70586,0.82482,0.92159,0.95537,1.0,0.10402,0.19596,0.32837,0.49061,0.70891,0.8234,1.0,0.0892,0.19092,0.33517,0.50573,0.72311,0.83225,1.0,0.0892,0.19092,0.33517,0.50573,0.72311,0.83225,1.0,0.30237,0.54712,0.66602,0.79013,0.90227,0.9435,1.0,0.0816,0.16995,0.30366,0.46581,0.69155,0.81112,1.0,0.12215,0.23618,0.38223,0.55556,0.75816,0.856,1.0,0.12215,0.23618,0.38223,0.55556,0.75816,0.856,1.0
N00002999,17.5725337832552,BT746DN,105.3,BT126BA,104.0,BT126BA,True,107.5725337832552,331.5725337832552,195.3,255.3,0.36361,0.59061,0.70651,0.82537,0.92189,0.95555,1.0,0.10444,0.19643,0.3288,0.49103,0.7092,0.8236,1.0,0.08974,0.19171,0.33603,0.50667,0.7238,0.83273,1.0,0.08974,0.19171,0.33603,0.50667,0.7238,0.83273,1.0,0.30237,0.54712,0.66602,0.79013,0.90227,0.9435,1.0,0.0816,0.16995,0.30366,0.46581,0.69155,0.81112,1.0,0.12215,0.23618,0.38223,0.55556,0.75816,0.856,1.0,0.12215,0.23618,0.38223,0.55556,0.75816,0.856,1.0
N00003000,24.6777297765005,BT746DN,105.3,BT126BA,104.0,BT126BA,True,114.6777297765005,338.6777297765005,195.3,255.3,0.35845,0.58713,0.70334,0.82269,0.92044,0.95468,1.0,0.1024,0.19417,0.32672,0.48898,0.70779,0.82261,1.0,0.08715,0.18791,0.33187,0.50209,0.72045,0.83041,1.0,0.08715,0.18791,0.33187,0.50209,0.72045,0.83041,1.0,0.30237,0.54712,0.66602,0.79013,0.90227,0.9435,1.0,0.0816,0.16995,0.30366,0.46581,0.69155,0.81112,1.0,0.12215,0.23618,0.38223,0.55556,0.75816,0.856,1.0,0.12215,0.23618,0.38223,0.55556,0.75816,0.856,1.0
N00003001,34.0096740062926,BT746DN,100.1,BT126BA,104.0,BT126BA,True,124.0096740062926,348.0096740062926,190.1,250.1,0.35172,0.58255,0.69914,0.81914,0.91851,0.9535,1.0,0.09977,0.19124,0.32401,0.4863,0.70594,0.82131,1.0,0.08386,0.18301,0.32644,0.49608,0.71601,0.82733,1.0,0.08386,0.18301,0.32644,0.49608,0.71601,0.82733,1.0,0.30584,0.54972,0.6685,0.79236,0.90355,0.9443,1.0,0.08281,0.17144,0.30512,0.46731,0.69262,0.81188,1.0,0.12469,0.23946,0.38547,0.55887,0.76039,0.85749,1.0,0.12469,0.23946,0.38547,0.55887,0.76039,0.85749,1.0
N00003002,30.0802640216665,BT746DN,102.7,BT126BA,104.0,BT126BA,True,120.0802640216665,344.0802640216665,192.7,252.7,0.35455,0.58448,0.70091,0.82064,0.91933,0.954,1.0,0.10087,0.19247,0.32515,0.48743,0.70672,0.82186,1.0,0.08523,0.18506,0.32872,0.49861,0.71789,0.82863,1.0,0.08523,0.18506,0.32872,0.49861,0.71789,0.82863,1.0,0.3041,0.54842,0.66726,0.79124,0.90291,0.9439,1.0,0.0822,0.17069,0.30439,0.46656,0.69209,0.8115,1.0,0.12341,0.23782,0.38385,0.55721,0.75928,0.85675,1.0,0.12341,0.23782,0.38385,0.55721,0.75928,0.85675,1.0
N00003003,23.2922777214499,BT746DN,111.8,BT126BA,104.0,BT126BA,True,113.29227772144989,337.29227772144986,201.8,261.8,0.35945,0.58781,0.70396,0.82322,0.92073,0.95485,1.0,0.10279,0.19461,0.32713,0.48938,0.70807,0.82281,1.0,0.08765,0.18865,0.33267,0.50298,0.72111,0.83086,1.0,0.08765,0.18865,0.33267,0.50298,0.72111,0.83086,1.0,0.29807,0.54386,0.66291,0.78732,0.90065,0.9425,1.0,0.0801,0.1681,0.30184,0.46395,0.69022,0.81017,1.0,0.11903,0.23213,0.3782,0.55142,0.75535,0.85413,1.0,0.11903,0.23213,0.3782,0.55142,0.75535,0.85413,1.0
N00003004,27.4048869057523,BT746DN,114.4,BT126BA,104.0,BT126BA,True,117.4048869057523,341.4048869057523,204.4,264.4,0.35648,0.58579,0.70211,0.82166,0.91988,0.95434,1.0,0.10162,0.19331,0.32593,0.4882,0.70725,0.82223,1.0,0.08618,0.18647,0.33027,0.50034,0.71916,0.82952,1.0,0.08618,0.18647,0.33027,0.50034,0.71916,0.82952,1.0,0.29636,0.54256,0.66166,0.78619,0.9,0.94209,1.0,0.07951,0.16737,0.30112,0.46321,0.68969,0.80979,1.0,0.11781,0.23052,0.37659,0.54976,0.75422,0.85337,1.0,0.11781,0.23052,0.37659,0.54976,0.75422,0.85337,1.0
N00003005,26.0482389454077,BT746DN,106.6,BT126BA,104.0,BT126BA,True,116.0482389454077,340.0482389454077,196.6,256.6,0.35746,0.58646,0.70272,0.82218,0.92016,0.95451,1.0,0.10201,0.19374,0.32632,0.48859,0.70752,0.82242,1.0,0.08666,0.18718,0.33106,0.50121,0.7198,0.82996,1.0,0.08666,0.18718,0.33106,0.50121,0.7198,0.82996,1.0,0.30151,0.54647,0.6654,0.78957,0.90195,0.9433,1.0,0.08129,0.16958,0.3033,0.46544,0.69129,0.81093,1.0,0.12152,0.23537,0.38143,0.55473,0.7576,0.85563,1.0,0.12152,0.23537,0.38143,0.55473,0.7576,0.85563,1.0
N00003006,8.15778606675056,BT746DN,100.1,BT126BA,104.0,BT126BA,True,98.15778606675056,322.15778606675053,190.1,250.1,0.3705,0.5952,0.71068,0.82886,0.92376,0.95669,1.0,0.1072,0.19945,0.33156,0.49374,0.71106,0.8249,1.0,0.09328,0.19683,0.34159,0.51273,0.7282,0.83575,1.0,0.09328,0.19683,0.34159,0.51273,0.7282,0.83575,1.0,0.30584,0.54972,0.6685,0.79236,0.90355,0.9443,1.0,0.08281,0.17144,0.30512,0.46731,0.69262,0.81188,1.0,0.12469,0.23946,0.38547,0.55887,0.76039,0.85749,1.0,0.12469,0.23946,0.38547,0.55887,0.76039,0.85749,1.0
N00003007,11.4562670706944,BT746DN,100.1,BT126BA,104.0,BT126BA,True,101.4562670706944,325.45626707069437,190.1,250.1,0.36808,0.5936,0.70922,0.82764,0.92311,0.9563,1.0,0.10623,0.19839,0.33059,0.49279,0.71041,0.82444,1.0,0.09202,0.19503,0.33963,0.51061,0.72666,0.8347,1.0,0.09202,0.19503,0.33963,0.51061,0.72666,0.8347,1.0,0.30584,0.54972,0.6685,0.79236,0.90355,0.9443,1.0,0.08281,0.17144,0.30512,0.46731,0.69262,0.81188,1.0,0.12469,0.23946,0.38547,0.55887,0.76039,0.85749,1.0,0.12469,0.23946,0.38547,0.55887,0.76039,0.85749,1.0
N00003008,11.4562670706944,BT746DN,96.2,BT126BA,104.0,BT126BA,True,101.4562670706944,325.45626707069437,186.2,246.2,0.36808,0.5936,0.70922,0.82764,0.92311,0.9563,1.0,0.10623,0.19839,0.33059,0.49279,0.71041,0.82444,1.0,0.09202,0.19503,0.33963,0.51061,0.72666,0.8347,1.0,0.09202,0.19503,0.33963,0.51061,0.72666,0.8347,1.0,0.30845,0.55168,0.67035,0.79401,0.90449,0.94488,1.0,0.08374,0.17256,0.30622,0.46842,0.69341,0.81245,1.0,0.12663,0.24194,0.38791,0.56134,0.76206,0.85859,1.0,0.12663,0.24194,0.38791,0.56134,0.76206,0.85859,1.0
N00003009,14.5772411907136,BT746DN,98.8,BT126BA,104.0,BT126BA,True,104.57724119071361,328.5772411907136,188.8,248.8,0.3658,0.59207,0.70784,0.82648,0.92249,0.95592,1.0,0.10531,0.19739,0.32967,0.49189,0.70979,0.82401,1.0,0.09085,0.19333,0.33779,0.5086,0.72521,0.83369,1.0,0.09085,0.19333,0.33779,0.5086,0.72521,0.83369,1.0,0.30671,0.55038,0.66911,0.79291,0.90386,0.94449,1.0,0.08312,0.17181,0.30549,0.46768,0.69288,0.81207,1.0,0.12533,0.24029,0.38629,0.55969,0.76095,0.85786,1.0,0.12533,0.24029,0.38629,0.55969,0.76095,0.85786,1.0
N00003010,9.83402616304834,BT746DN,97.5,BT126BA,104.0,BT126BA,True,99.83402616304834,323.83402616304835,187.5,247.5,0.36927,0.59439,0.70994,0.82824,0.92343,0.95649,1.0,0.10671,0.19891,0.33107,0.49326,0.71073,0.82467,1.0,0.09264,0.19591,0.34059,0.51165,0.72742,0.83522,1.0,0.09264,0.19591,0.34059,0.51165,0.72742,0.83522,1.0,0.30758,0.55103,0.66973,0.79346,0.90418,0.94469,1.0,0.08343,0.17218,0.30585,0.46805,0.69315,0.81226,1.0,0.12598,0.24111,0.3871,0.56052,0.7615,0.85822,1.0,0.12598,0.24111,0.3871,0.56052,0.7615,0.85822,1.0
N00003011,13.034936869946,BT746DN,97.5,BT126BA,104.0,BT126BA,True,103.034936869946,327.034936869946,187.5,247.5,0.36693,0.59283,0.70852,0.82705,0.9228,0.9561,1.0,0.10576,0.19788,0.33013,0.49234,0.7101,0.82423,1.0,0.09143,0.19417,0.3387,0.50959,0.72593,0.83419,1.0,0.09143,0.19417,0.3387,0.50959,0.72593,0.83419,1.0,0.30758,0.55103,0.66973,0.79346,0.90418,0.94469,1.0,0.08343,0.17218,0.30585,0.46805,0.69315,0.81226,1.0,0.12598,0.24111,0.3871,0.56052,0.7615,0.85822,1.0,0.12598,0.24111,0.3871,0.56052,0.7615,0.85822,1.0
N00003012,11.4562670706944,BT746DN,100.1,BT126BA,104.0,BT126BA,True,101.4562670706944,325.45626707069437,190.1,250.1,0.36808,0.5936,0.70922,0.82764,0.92311,0.9563,1.0,0.10623,0.19839,0.33059,0.49279,0.71041,0.82444,1.0,0.09202,0.19503,0.33963,0.51061,0.72666,0.8347,1.0,0.09202,0.19503,0.33963,0.51061,0.72666,0.8347,1.0,0.30584,0.54972,0.6685,0.79236,0.90355,0.9443,1.0,0.08281,0.17144,0.30512,0.46731,0.69262,0.81188,1.0,0.12469,0.23946,0.38547,0.55887,0.76039,0.85749,1.0,0.12469,0.23946,0.38547,0.55887,0.76039,0.85749,1.0
N00003013,21.8906326516112,BT746DN,113.1,BT126BA,104.0,BT126BA,True,111.8906326516112,335.8906326516112,203.1,263.1,0.36047,0.58849,0.70458,0.82375,0.92101,0.95502,1.0,0.10319,0.19506,0.32754,0.48979,0.70834,0.823,1.0,0.08816,0.18939,0.3335,0.50389,0.72177,0.83132,1.0,0.08816,0.18939,0.3335,0.50389,0.72177,0.83132,1.0,0.29721,0.54321,0.66228,0.78676,0.90033,0.9423,1.0,0.0798,0.16774,0.30148,0.46358,0.68996,0.80998,1.0,0.11842,0.23133,0.37739,0.55059,0.75478,0.85375,1.0,0.11842,0.23133,0.37739,0.55059,0.75478,0.85375,1.0
N00003014,21.8906326516112,BT746DN,110.5,BT126BA,104.0,BT126BA,True,111.8906326516112,335.8906326516112,200.5,260.5,0.36047,0.58849,0.70458,0.82375,0.92101,0.95502,1.0,0.10319,0.19506,0.32754,0.48979,0.70834,0.823,1.0,0.08816,0.18939,0.3335,0.50389,0.72177,0.83132,1.0,0.08816,0.18939,0.3335,0.50389,0.72177,0.83132,1.0,0.29893,0.54451,0.66353,0.78788,0.90098,0.9427,1.0,0.0804,0.16847,0.30221,0.46432,0.69049,0.81036,1.0,0.11965,0.23294,0.379,0.55225,0.75591,0.8545,1.0,0.11965,0.23294,0.379,0.55225,0.75591,0.8545,1.0
N00003015,16.0884404323873,BT746DN,110.5,BT126BA,104.0,BT126BA,True,106.0884404323873,330.0884404323873,200.5,260.5,0.3647,0.59133,0.70717,0.82592,0.92219,0.95573,1.0,0.10487,0.1969,0.32923,0.49146,0.70949,0.8238,1.0,0.09029,0.19251,0.3369,0.50762,0.7245,0.83321,1.0,0.09029,0.19251,0.3369,0.50762,0.7245,0.83321,1.0,0.29893,0.54451,0.66353,0.78788,0.90098,0.9427,1.0,0.0804,0.16847,0.30221,0.46432,0.69049,0.81036,1.0,0.11965,0.23294,0.379,0.55225,0.75591,0.8545,1.0,0.11965,0.23294,0.379,0.55225,0.75591,0.8545,1.0
N00003016,13.034936869946,BT746DN,113.1,BT126BA,104.0,BT126BA,True,103.034936869946,327.034936869946,203.1,263.1,0.36693,0.59283,0.70852,0.82705,0.9228,0.9561,1.0,0.10576,0.19788,0.33013,0.49234,0.7101,0.82423,1.0,0.09143,0.19417,0.3387,0.50959,0.72593,0.83419,1.0,0.09143,0.19417,0.3387,0.50959,0.72593,0.83419,1.0,0.29721,0.54321,0.66228,0.78676,0.90033,0.9423,1.0,0.0798,0.16774,0.30148,0.46358,0.68996,0.80998,1.0,0.11842,0.23133,0.37739,0.55059,0.75478,0.85375,1.0,0.11842,0.23133,0.37739,0.55059,0.75478,0.85375,1.0
N00003017,9.83402616304834,BT746DN,110.5,BT126BA,104.0,BT126BA,True,99.83402616304834,323.83402616304835,200.5,260.5,0.36927,0.59439,0.70994,0.82824,0.92343,0.95649,1.0,0.10671,0.19891,0.33107,0.49326,0.71073,0.82467,1.0,0.09264,0.19591,0.34059,0.51165,0.72742,0.83522,1.0,0.09264,0.19591,0.34059,0.51165,0.72742,0.83522,1.0,0.29893,0.54451,0.66353,0.78788,0.90098,0.9427,1.0,0.0804,0.16847,0.30221,0.46432,0.69049,0.81036,1.0,0.11965,0.23294,0.379,0.55225,0.75591,0.8545,1.0,0.11965,0.23294,0.379,0.55225,0.75591,0.8545,1.0
N00003018,23.2922777214499,BT746DN,97.5,BT126BA,104.0,BT126BA,True,113.29227772144989,337.29227772144986,187.5,247.5,0.35945,0.58781,0.70396,0.82322,0.92073,0.95485,1.0,0.10279,0.19461,0.32713,0.48938,0.70807,0.82281,1.0,0.08765,0.18865,0.33267,0.50298,0.72111,0.83086,1.0,0.08765,0.18865,0.33267,0.50298,0.72111,0.83086,1.0,0.30758,0.55103,0.66973,0.79346,0.90418,0.94469,1.0,0.08343,0.17218,0.30585,0.46805,0.69315,0.81226,1.0,0.12598,0.24111,0.3871,0.56052,0.7615,0.85822,1.0,0.12598,0.24111,0.3871,0.56052,0.7615,0.85822,1.0
N00003019,23.2922777214499,BT746DN,96.2,BT126BA,104.0,BT126BA,True,113.29227772144989,337.29227772144986,186.2,246.2,0.35945,0.58781,0.70396,0.82322,0.92073,0.95485,1.0,0.10279,0.19461,0.32713,0.48938,0.70807,0.82281,1.0,0.08765,0.18865,0.33267,0.50298,0.72111,0.83086,1.0,0.08765,0.18865,0.33267,0.50298,0.72111,0.83086,1.0,0.30845,0.55168,0.67035,0.79401,0.90449,0.94488,1.0,0.08374,0.17256,0.30622,0.46842,0.69341,0.81245,1.0,0.12663,0.24194,0.38791,0.56134,0.76206,0.85859,1.0,0.12663,0.24194,0.38791,0.56134,0.76206,0.85859,1.0
N00003020,23.2922777214499,BT746DN,96.2,BT126BA,104.0,BT126BA,True,113.29227772144989,337.29227772144986,186.2,246.2,0.35945,0.58781,0.70396,0.82322,0.92073,0.95485,1.0,0.10279,0.19461,0.32713,0.48938,0.70807,0.82281,1.0,0.08765,0.18865,0.33267,0.50298,0.72111,0.83086,1.0,0.08765,0.18865,0.33267,0.50298,0.72111,0.83086,1.0,0.30845,0.55168,0.67035,0.79401,0.90449,0.94488,1.0,0.08374,0.17256,0.30622,0.46842,0.69341,0.81245,1.0,0.12663,0.24194,0.38791,0.56134,0.76206,0.85859,1.0,0.12663,0.24194,0.38791,0.56134,0.76206,0.85859,1.0
