from_postcode,nlvo_ivt_added_utility,nlvo_ivt_mean_mrs,nlvo_ivt_mrs_less_equal_2,nlvo_ivt_mrs_shift,nlvo_ivt_added_mrs_less_equal_2,lvo_ivt_added_utility,lvo_ivt_mean_mrs,lvo_ivt_mrs_less_equal_2,lvo_ivt_mrs_shift,lvo_ivt_added_mrs_less_equal_2,lvo_ivt_mt_added_utility,lvo_ivt_mt_mean_mrs,lvo_ivt_mt_mrs_less_equal_2,lvo_ivt_mt_mrs_shift,lvo_ivt_mt_added_mrs_less_equal_2,lvo_mt_added_utility,lvo_mt_mean_mrs,lvo_mt_mrs_less_equal_2,lvo_mt_mrs_shift,lvo_mt_added_mrs_less_equal_2
N00002683,0.08233,1.83476,0.66869,-0.44524,0.08869,0.03634,3.46825,0.30523,-0.17175,0.04023,0.04618,3.42942,0.31405,-0.21058,0.04905,0.04618,3.42942,0.31405,-0.21058,0.04905
N00002684,0.08346,1.82835,0.66992,-0.45165,0.08992,0.03704,3.4645,0.30596,-0.1755,0.04096,0.04763,3.42198,0.31553,-0.21802,0.05053,0.04763,3.42198,0.31553,-0.21802,0.05053
N00002685,0.08119,1.84117,0.66745,-0.43883,0.08745,0.03565,3.47199,0.3045,-0.16801,0.0395,0.04474,3.43684,0.31258,-0.20316,0.04758,0.04474,3.43684,0.31258,-0.20316,0.04758
N00002686,0.08005,1.8476,0.66621,-0.4324,0.08621,0.03496,3.47573,0.30377,-0.16427,0.03877,0.04329,3.44425,0.31111,-0.19575,0.04611,0.04329,3.44425,0.31111,-0.19575,0.04611
N00002687,0.07948,1.85081,0.66559,-0.42919,0.08559,0.03461,3.47759,0.30341,-0.16241,0.03841,0.04257,3.44795,0.31038,-0.19205,0.04538,0.04257,3.44795,0.31038,-0.19205,0.04538
N00002688,0.08062,1.84439,0.66683,-0.43561,0.08683,0.0353,3.47386,0.30414,-0.16614,0.03914,0.04402,3.44055,0.31185,-0.19945,0.04685,0.04402,3.44055,0.31185,-0.19945,0.04685
N00002689,0.07948,1.85081,0.66559,-0.42919,0.08559,0.03461,3.47759,0.30341,-0.16241,0.03841,0.04257,3.44795,0.31038,-0.19205,0.04538,0.04257,3.44795,0.31038,-0.19205,0.04538
N00002690,0.07317,1.88632,0.65872,-0.39368,0.07872,0.03082,3.498,0.29942,-0.142,0.03442,0.03468,3.48842,0.30237,-0.15158,0.03737,0.03468,3.48842,0.30237,-0.15158,0.03737
N00002691,0.07202,1.8928,0.65747,-0.3872,0.07747,0.03013,3.50169,0.29869,-0.13831,0.03369,0.03325,3.49574,0.30093,-0.14426,0.03593,0.03325,3.49574,0.30093,-0.14426,0.03593
N00002692,0.0726,1.88956,0.6581,-0.39044,0.0781,0.03047,3.49984,0.29906,-0.14016,0.03406,0.03397,3.49208,0.30165,-0.14792,0.03665,0.03397,3.49208,0.30165,-0.14792,0.03665
N00002693,0.0726,1.88956,0.6581,-0.39044,0.0781,0.03047,3.49984,0.29906,-0.14016,0.03406,0.03397,3.49208,0.30165,-0.14792,0.03665,0.03397,3.49208,0.30165,-0.14792,0.03665
N00002694,0.0726,1.88956,0.6581,-0.39044,0.0781,0.03047,3.49984,0.29906,-0.14016,0.03406,0.03397,3.49208,0.30165,-0.14792,0.03665,0.03397,3.49208,0.30165,-0.14792,0.03665
N00002695,0.07202,1.8928,0.65747,-0.3872,0.07747,0.03013,3.50169,0.29869,-0.13831,0.03369,0.03325,3.49574,0.30093,-0.14426,0.03593,0.03325,3.49574,0.30093,-0.14426,0.03593
N00002696,0.0726,1.88956,0.6581,-0.39044,0.0781,0.03047,3.49984,0.29906,-0.14016,0.03406,0.03397,3.49208,0.30165,-0.14792,0.03665,0.03397,3.49208,0.30165,-0.14792,0.03665
N00002697,0.07317,1.88632,0.65872,-0.39368,0.07872,0.03082,3.498,0.29942,-0.142,0.03442,0.03468,3.48842,0.30237,-0.15158,0.03737,0.03468,3.48842,0.30237,-0.15158,0.03737
N00002698,0.07317,1.88632,0.65872,-0.39368,0.07872,0.03082,3.498,0.29942,-0.142,0.03442,0.03468,3.48842,0.30237,-0.15158,0.03737,0.03468,3.48842,0.30237,-0.15158,0.03737
N00002699,0.08005,1.8476,0.66621,-0.4324,0.08621,0.03496,3.47573,0.30377,-0.16427,0.03877,0.04329,3.44425,0.31111,-0.19575,0.04611,0.04329,3.44425,0.31111,-0.19575,0.04611
N00002700,0.08005,1.8476,0.66621,-0.4324,0.08621,0.03496,3.47573,0.30377,-0.16427,0.03877,0.04329,3.44425,0.31111,-0.19575,0.04611,0.04329,3.44425,0.31111,-0.19575,0.04611
N00002701,0.07948,1.85081,0.66559,-0.42919,0.08559,0.03461,3.47759,0.30341,-0.16241,0.03841,0.04257,3.44795,0.31038,-0.19205,0.04538,0.04257,3.44795,0.31038,-0.19205,0.04538
N00002702,0.08062,1.84439,0.66683,-0.43561,0.08683,0.0353,3.47386,0.30414,-0.16614,0.03914,0.04402,3.44055,0.31185,-0.19945,0.04685,0.04402,3.44055,0.31185,-0.19945,0.04685
N00002703,0.07948,1.85081,0.66559,-0.42919,0.08559,0.03461,3.47759,0.30341,-0.16241,0.03841,0.04257,3.44795,0.31038,-0.19205,0.04538,0.04257,3.44795,0.31038,-0.19205,0.04538
N00002704,0.07891,1.85403,0.66497,-0.42597,0.08497,0.03426,3.47946,0.30304,-0.16054,0.03804,0.04185,3.45165,0.30964,-0.18835,0.04464,0.04185,3.45165,0.30964,-0.18835,0.04464
N00002705,0.07777,1.86047,0.66372,-0.41953,0.08372,0.03357,3.48318,0.30232,-0.15682,0.03732,0.04041,3.45903,0.30818,-0.18097,0.04318,0.04041,3.45903,0.30818,-0.18097,0.04318
N00002706,0.08062,1.84439,0.66683,-0.43561,0.08683,0.0353,3.47386,0.30414,-0.16614,0.03914,0.04402,3.44055,0.31185,-0.19945,0.04685,0.04402,3.44055,0.31185,-0.19945,0.04685
N00002707,0.0749,1.87661,0.6606,-0.40339,0.0806,0.03185,3.49245,0.3005,-0.14755,0.0355,0.03683,3.47743,0.30454,-0.16257,0.03954,0.03683,3.47743,0.30454,-0.16257,0.03954
N00002708,0.07433,1.87984,0.65998,-0.40016,0.07998,0.0315,3.4943,0.30014,-0.1457,0.03514,0.03611,3.4811,0.30382,-0.1589,0.03882,0.03611,3.4811,0.30382,-0.1589,0.03882
N00002709,0.07605,1.87015,0.66185,-0.40985,0.08185,0.03254,3.48875,0.30123,-0.15125,0.03623,0.03826,3.47008,0.306,-0.16992,0.041,0.03826,3.47008,0.306,-0.16992,0.041
N00002710,0.07548,1.87338,0.66123,-0.40662,0.08123,0.03219,3.4906,0.30087,-0.1494,0.03587,0.03754,3.47375,0.30527,-0.16625,0.04027,0.03754,3.47375,0.30527,-0.16625,0.04027
N00002711,0.07548,1.87338,0.66123,-0.40662,0.08123,0.03219,3.4906,0.30087,-0.1494,0.03587,0.03754,3.47375,0.30527,-0.16625,0.04027,0.03754,3.47375,0.30527,-0.16625,0.04027
N00002712,0.0749,1.87661,0.6606,-0.40339,0.0806,0.03185,3.49245,0.3005,-0.14755,0.0355,0.03683,3.47743,0.30454,-0.16257,0.03954,0.03683,3.47743,0.30454,-0.16257,0.03954
N00002713,0.07834,1.85725,0.66435,-0.42275,0.08435,0.03392,3.48132,0.30268,-0.15868,0.03768,0.04113,3.45534,0.30891,-0.18466,0.04391,0.04113,3.45534,0.30891,-0.18466,0.04391
N00002714,0.08062,1.84439,0.66683,-0.43561,0.08683,0.0353,3.47386,0.30414,-0.16614,0.03914,0.04402,3.44055,0.31185,-0.19945,0.04685,0.04402,3.44055,0.31185,-0.19945,0.04685
N00002715,0.08062,1.84439,0.66683,-0.43561,0.08683,0.0353,3.47386,0.30414,-0.16614,0.03914,0.04402,3.44055,0.31185,-0.19945,0.04685,0.04402,3.44055,0.31185,-0.19945,0.04685
N00002716,0.08005,1.8476,0.66621,-0.4324,0.08621,0.03496,3.47573,0.30377,-0.16427,0.03877,0.04329,3.44425,0.31111,-0.19575,0.04611,0.04329,3.44425,0.31111,-0.19575,0.04611
N00002717,0.07777,1.86047,0.66372,-0.41953,0.08372,0.03357,3.48318,0.30232,-0.15682,0.03732,0.04041,3.45903,0.30818,-0.18097,0.04318,0.04041,3.45903,0.30818,-0.18097,0.04318
N00002718,0.08289,1.83155,0.6693,-0.44845,0.0893,0.03669,3.46638,0.3056,-0.17362,0.0406,0.04691,3.4257,0.31479,-0.2143,0.04979,0.04691,3.4257,0.31479,-0.2143,0.04979
N00002719,0.08119,1.84117,0.66745,-0.43883,0.08745,0.03565,3.47199,0.3045,-0.16801,0.0395,0.04474,3.43684,0.31258,-0.20316,0.04758,0.04474,3.43684,0.31258,-0.20316,0.04758
N00002720,0.07375,1.88308,0.65935,-0.39692,0.07935,0.03116,3.49615,0.29978,-0.14385,0.03478,0.0354,3.48476,0.30309,-0.15524,0.03809,0.0354,3.48476,0.30309,-0.15524,0.03809
N00002721,0.0726,1.88956,0.6581,-0.39044,0.0781,0.03047,3.49984,0.29906,-0.14016,0.03406,0.03397,3.49208,0.30165,-0.14792,0.03665,0.03397,3.49208,0.30165,-0.14792,0.03665
N00002722,0.0749,1.87661,0.6606,-0.40339,0.0806,0.03185,3.49245,0.3005,-0.14755,0.0355,0.03683,3.47743,0.30454,-0.16257,0.03954,0.03683,3.47743,0.30454,-0.16257,0.03954
N00002723,0.0726,1.88956,0.6581,-0.39044,0.0781,0.03047,3.49984,0.29906,-0.14016,0.03406,0.03397,3.49208,0.30165,-0.14792,0.03665,0.03397,3.49208,0.30165,-0.14792,0.03665
N00002724,0.07317,1.88632,0.65872,-0.39368,0.07872,0.03082,3.498,0.29942,-0.142,0.03442,0.03468,3.48842,0.30237,-0.15158,0.03737,0.03468,3.48842,0.30237,-0.15158,0.03737
N00002725,0.07375,1.88308,0.65935,-0.39692,0.07935,0.03116,3.49615,0.29978,-0.14385,0.03478,0.0354,3.48476,0.30309,-0.15524,0.03809,0.0354,3.48476,0.30309,-0.15524,0.03809
N00002726,0.07433,1.87984,0.65998,-0.40016,0.07998,0.0315,3.4943,0.30014,-0.1457,0.03514,0.03611,3.4811,0.30382,-0.1589,0.03882,0.03611,3.4811,0.30382,-0.1589,0.03882
N00002727,0.07777,1.86047,0.66372,-0.41953,0.08372,0.03357,3.48318,0.30232,-0.15682,0.03732,0.04041,3.45903,0.30818,-0.18097,0.04318,0.04041,3.45903,0.30818,-0.18097,0.04318
N00002728,0.07777,1.86047,0.66372,-0.41953,0.08372,0.03357,3.48318,0.30232,-0.15682,0.03732,0.04041,3.45903,0.30818,-0.18097,0.04318,0.04041,3.45903,0.30818,-0.18097,0.04318
N00002729,0.07834,1.85725,0.66435,-0.42275,0.08435,0.03392,3.48132,0.30268,-0.15868,0.03768,0.04113,3.45534,0.30891,-0.18466,0.04391,0.04113,3.45534,0.30891,-0.18466,0.04391
N00002730,0.07834,1.85725,0.66435,-0.42275,0.08435,0.03392,3.48132,0.30268,-0.15868,0.03768,0.04113,3.45534,0.30891,-0.18466,0.04391,0.04113,3.45534,0.30891,-0.18466,0.04391
N00002731,0.07777,1.86047,0.66372,-0.41953,0.08372,0.03357,3.48318,0.30232,-0.15682,0.03732,0.04041,3.45903,0.30818,-0.18097,0.04318,0.04041,3.45903,0.30818,-0.18097,0.04318
N00002732,0.07948,1.85081,0.66559,-0.42919,0.08559,0.03461,3.47759,0.30341,-0.16241,0.03841,0.04257,3.44795,0.31038,-0.19205,0.04538,0.04257,3.44795,0.31038,-0.19205,0.04538
N00002733,0.07834,1.85725,0.66435,-0.42275,0.08435,0.03392,3.48132,0.30268,-0.15868,0.03768,0.04113,3.45534,0.30891,-0.18466,0.04391,0.04113,3.45534,0.30891,-0.18466,0.04391
N00002734,0.08402,1.82515,0.67054,-0.45485,0.09054,0.03739,3.46263,0.30633,-0.17737,0.04133,0.04835,3.41826,0.31627,-0.22174,0.05127,0.04835,3.41826,0.31627,-0.22174,0.05127
N00002735,0.08459,1.82195,0.67115,-0.45805,0.09115,0.03773,3.46075,0.3067,-0.17925,0.0417,0.04908,3.41454,0.31701,-0.22546,0.05201,0.04908,3.41454,0.31701,-0.22546,0.05201
N00002736,0.08233,1.83476,0.66869,-0.44524,0.08869,0.03634,3.46825,0.30523,-0.17175,0.04023,0.04618,3.42942,0.31405,-0.21058,0.04905,0.04618,3.42942,0.31405,-0.21058,0.04905
N00002737,0.08346,1.82835,0.66992,-0.45165,0.08992,0.03704,3.4645,0.30596,-0.1755,0.04096,0.04763,3.42198,0.31553,-0.21802,0.05053,0.04763,3.42198,0.31553,-0.21802,0.05053
N00002738,0.08289,1.83155,0.6693,-0.44845,0.0893,0.03669,3.46638,0.3056,-0.17362,0.0406,0.04691,3.4257,0.31479,-0.2143,0.04979,0.04691,3.4257,0.31479,-0.2143,0.04979
N00002739,0.08062,1.84439,0.66683,-0.43561,0.08683,0.0353,3.47386,0.30414,-0.16614,0.03914,0.04402,3.44055,0.31185,-0.19945,0.04685,0.04402,3.44055,0.31185,-0.19945,0.04685
N00002740,0.08176,1.83797,0.66807,-0.44203,0.08807,0.036,3.47012,0.30487,-0.16988,0.03987,0.04546,3.43313,0.31332,-0.20687,0.04832,0.04546,3.43313,0.31332,-0.20687,0.04832
N00002741,0.08005,1.8476,0.66621,-0.4324,0.08621,0.03496,3.47573,0.30377,-0.16427,0.03877,0.04329,3.44425,0.31111,-0.19575,0.04611,0.04329,3.44425,0.31111,-0.19575,0.04611
N00002742,0.07317,1.88632,0.65872,-0.39368,0.07872,0.03082,3.498,0.29942,-0.142,0.03442,0.03468,3.48842,0.30237,-0.15158,0.03737,0.03468,3.48842,0.30237,-0.15158,0.03737
N00002743,0.07433,1.87984,0.65998,-0.40016,0.07998,0.0315,3.4943,0.30014,-0.1457,0.03514,0.03611,3.4811,0.30382,-0.1589,0.03882,0.03611,3.4811,0.30382,-0.1589,0.03882
N00002744,0.07317,1.88632,0.65872,-0.39368,0.07872,0.03082,3.498,0.29942,-0.142,0.03442,0.03468,3.48842,0.30237,-0.15158,0.03737,0.03468,3.48842,0.30237,-0.15158,0.03737
N00002745,0.07317,1.88632,0.65872,-0.39368,0.07872,0.03082,3.498,0.29942,-0.142,0.03442,0.03468,3.48842,0.30237,-0.15158,0.03737,0.03468,3.48842,0.30237,-0.15158,0.03737
N00002746,0.07375,1.88308,0.65935,-0.39692,0.07935,0.03116,3.49615,0.29978,-0.14385,0.03478,0.0354,3.48476,0.30309,-0.15524,0.03809,0.0354,3.48476,0.30309,-0.15524,0.03809
N00002747,0.07375,1.88308,0.65935,-0.39692,0.07935,0.03116,3.49615,0.29978,-0.14385,0.03478,0.0354,3.48476,0.30309,-0.15524,0.03809,0.0354,3.48476,0.30309,-0.15524,0.03809
N00002748,0.07375,1.88308,0.65935,-0.39692,0.07935,0.03116,3.49615,0.29978,-0.14385,0.03478,0.0354,3.48476,0.30309,-0.15524,0.03809,0.0354,3.48476,0.30309,-0.15524,0.03809
N00002749,0.07777,1.86047,0.66372,-0.41953,0.08372,0.03357,3.48318,0.30232,-0.15682,0.03732,0.04041,3.45903,0.30818,-0.18097,0.04318,0.04041,3.45903,0.30818,-0.18097,0.04318
N00002750,0.07777,1.86047,0.66372,-0.41953,0.08372,0.03357,3.48318,0.30232,-0.15682,0.03732,0.04041,3.45903,0.30818,-0.18097,0.04318,0.04041,3.45903,0.30818,-0.18097,0.04318
N00002751,0.07777,1.86047,0.66372,-0.41953,0.08372,0.03357,3.48318,0.30232,-0.15682,0.03732,0.04041,3.45903,0.30818,-0.18097,0.04318,0.04041,3.45903,0.30818,-0.18097,0.04318
N00002752,0.07834,1.85725,0.66435,-0.42275,0.08435,0.03392,3.48132,0.30268,-0.15868,0.03768,0.04113,3.45534,0.30891,-0.18466,0.04391,0.04113,3.45534,0.30891,-0.18466,0.04391
N00002753,0.0772,1.8637,0.6631,-0.4163,0.0831,0.03323,3.48504,0.30195,-0.15496,0.03695,0.0397,3.46272,0.30745,-0.17728,0.04245,0.0397,3.46272,0.30745,-0.17728,0.04245
N00002754,0.0772,1.8637,0.6631,-0.4163,0.0831,0.03323,3.48504,0.30195,-0.15496,0.03695,0.0397,3.46272,0.30745,-0.17728,0.04245,0.0397,3.46272,0.30745,-0.17728,0.04245
N00002755,0.0772,1.8637,0.6631,-0.4163,0.0831,0.03323,3.48504,0.30195,-0.15496,0.03695,0.0397,3.46272,0.30745,-0.17728,0.04245,0.0397,3.46272,0.30745,-0.17728,0.04245
N00002756,0.08402,1.82515,0.67054,-0.45485,0.09054,0.03739,3.46263,0.30633,-0.17737,0.04133,0.04835,3.41826,0.31627,-0.22174,0.05127,0.04835,3.41826,0.31627,-0.22174,0.05127
N00002757,0.08459,1.82195,0.67115,-0.45805,0.09115,0.03773,3.46075,0.3067,-0.17925,0.0417,0.04908,3.41454,0.31701,-0.22546,0.05201,0.04908,3.41454,0.31701,-0.22546,0.05201
N00002758,0.08402,1.82515,0.67054,-0.45485,0.09054,0.03739,3.46263,0.30633,-0.17737,0.04133,0.04835,3.41826,0.31627,-0.22174,0.05127,0.04835,3.41826,0.31627,-0.22174,0.05127
N00002759,0.08402,1.82515,0.67054,-0.45485,0.09054,0.03739,3.46263,0.30633,-0.17737,0.04133,0.04835,3.41826,0.31627,-0.22174,0.05127,0.04835,3.41826,0.31627,-0.22174,0.05127
N00002760,0.08402,1.82515,0.67054,-0.45485,0.09054,0.03739,3.46263,0.30633,-0.17737,0.04133,0.04835,3.41826,0.31627,-0.22174,0.05127,0.04835,3.41826,0.31627,-0.22174,0.05127
N00002761,0.08459,1.82195,0.67115,-0.45805,0.09115,0.03773,3.46075,0.3067,-0.17925,0.0417,0.04908,3.41454,0.31701,-0.22546,0.05201,0.04908,3.41454,0.31701,-0.22546,0.05201
N00002762,0.08402,1.82515,0.67054,-0.45485,0.09054,0.03739,3.46263,0.30633,-0.17737,0.04133,0.04835,3.41826,0.31627,-0.22174,0.05127,0.04835,3.41826,0.31627,-0.22174,0.05127
N00002763,0.08564,1.81601,0.6723,-0.46399,0.0923,0.03838,3.45725,0.30738,-0.18275,0.04238,0.05043,3.4076,0.31839,-0.2324,0.05339,0.05043,3.4076,0.31839,-0.2324,0.05339
N00002764,0.07834,1.85725,0.66435,-0.42275,0.08435,0.03392,3.48132,0.30268,-0.15868,0.03768,0.04113,3.45534,0.30891,-0.18466,0.04391,0.04113,3.45534,0.30891,-0.18466,0.04391
N00002765,0.07548,1.87338,0.66123,-0.40662,0.08123,0.03219,3.4906,0.30087,-0.1494,0.03587,0.03754,3.47375,0.30527,-0.16625,0.04027,0.03754,3.47375,0.30527,-0.16625,0.04027
N00002766,0.07834,1.85725,0.66435,-0.42275,0.08435,0.03392,3.48132,0.30268,-0.15868,0.03768,0.04113,3.45534,0.30891,-0.18466,0.04391,0.04113,3.45534,0.30891,-0.18466,0.04391
N00002767,0.0772,1.8637,0.6631,-0.4163,0.0831,0.03323,3.48504,0.30195,-0.15496,0.03695,0.0397,3.46272,0.30745,-0.17728,0.04245,0.0397,3.46272,0.30745,-0.17728,0.04245
N00002768,0.0772,1.8637,0.6631,-0.4163,0.0831,0.03323,3.48504,0.30195,-0.15496,0.03695,0.0397,3.46272,0.30745,-0.17728,0.04245,0.0397,3.46272,0.30745,-0.17728,0.04245
N00002769,0.07605,1.87015,0.66185,-0.40985,0.08185,0.03254,3.48875,0.30123,-0.15125,0.03623,0.03826,3.47008,0.306,-0.16992,0.041,0.03826,3.47008,0.306,-0.16992,0.041
N00002770,0.0749,1.87661,0.6606,-0.40339,0.0806,0.03185,3.49245,0.3005,-0.14755,0.0355,0.03683,3.47743,0.30454,-0.16257,0.03954,0.03683,3.47743,0.30454,-0.16257,0.03954
N00002771,0.07317,1.88632,0.65872,-0.39368,0.07872,0.03082,3.498,0.29942,-0.142,0.03442,0.03468,3.48842,0.30237,-0.15158,0.03737,0.03468,3.48842,0.30237,-0.15158,0.03737
N00002772,0.07375,1.88308,0.65935,-0.39692,0.07935,0.03116,3.49615,0.29978,-0.14385,0.03478,0.0354,3.48476,0.30309,-0.15524,0.03809,0.0354,3.48476,0.30309,-0.15524,0.03809
N00002773,0.07375,1.88308,0.65935,-0.39692,0.07935,0.03116,3.49615,0.29978,-0.14385,0.03478,0.0354,3.48476,0.30309,-0.15524,0.03809,0.0354,3.48476,0.30309,-0.15524,0.03809
N00002774,0.0726,1.88956,0.6581,-0.39044,0.0781,0.03047,3.49984,0.29906,-0.14016,0.03406,0.03397,3.49208,0.30165,-0.14792,0.03665,0.03397,3.49208,0.30165,-0.14792,0.03665
N00002775,0.0726,1.88956,0.6581,-0.39044,0.0781,0.03047,3.49984,0.29906,-0.14016,0.03406,0.03397,3.49208,0.30165,-0.14792,0.03665,0.03397,3.49208,0.30165,-0.14792,0.03665
N00002776,0.07317,1.88632,0.65872,-0.39368,0.07872,0.03082,3.498,0.29942,-0.142,0.03442,0.03468,3.48842,0.30237,-0.15158,0.03737,0.03468,3.48842,0.30237,-0.15158,0.03737
N00002777,0.07375,1.88308,0.65935,-0.39692,0.07935,0.03116,3.49615,0.29978,-0.14385,0.03478,0.0354,3.48476,0.30309,-0.15524,0.03809,0.0354,3.48476,0.30309,-0.15524,0.03809
N00002778,0.07317,1.88632,0.65872,-0.39368,0.07872,0.03082,3.498,0.29942,-0.142,0.03442,0.03468,3.48842,0.30237,-0.15158,0.03737,0.03468,3.48842,0.30237,-0.15158,0.03737
N00002779,0.07375,1.88308,0.65935,-0.39692,0.07935,0.03116,3.49615,0.29978,-0.14385,0.03478,0.0354,3.48476,0.30309,-0.15524,0.03809,0.0354,3.48476,0.30309,-0.15524,0.03809
