from_postcode,nlvo_ivt_added_utility,nlvo_ivt_mean_mrs,nlvo_ivt_mrs_less_equal_2,nlvo_ivt_mrs_shift,nlvo_ivt_added_mrs_less_equal_2,lvo_ivt_added_utility,lvo_ivt_mean_mrs,lvo_ivt_mrs_less_equal_2,lvo_ivt_mrs_shift,lvo_ivt_added_mrs_less_equal_2,lvo_ivt_mt_added_utility,lvo_ivt_mt_mean_mrs,lvo_ivt_mt_mrs_less_equal_2,lvo_ivt_mt_mrs_shift,lvo_ivt_mt_added_mrs_less_equal_2,lvo_mt_added_utility,lvo_mt_mean_mrs,lvo_mt_mrs_less_equal_2,lvo_mt_mrs_shift,lvo_mt_added_mrs_less_equal_2
N00002424,0.08897,1.7971,0.67593,-0.4829,0.09593,0.04045,3.44606,0.30956,-0.19394,0.04456,0.07806,3.26486,0.34696,-0.37514,0.08196,0.07806,3.26486,0.34696,-0.37514,0.08196
N00002425,0.08897,1.7971,0.67593,-0.4829,0.09593,0.04045,3.44606,0.30956,-0.19394,0.04456,0.07806,3.26486,0.34696,-0.37514,0.08196,0.07806,3.26486,0.34696,-0.37514,0.08196
N00002426,0.08849,1.79982,0.67541,-0.48018,0.09541,0.04015,3.44768,0.30924,-0.19232,0.04424,0.07743,3.26816,0.3463,-0.37184,0.0813,0.07743,3.26816,0.3463,-0.37184,0.0813
N00002427,0.08849,1.79982,0.67541,-0.48018,0.09541,0.04015,3.44768,0.30924,-0.19232,0.04424,0.07743,3.26816,0.3463,-0.37184,0.0813,0.07743,3.26816,0.3463,-0.37184,0.0813
N00002428,0.08849,1.79982,0.67541,-0.48018,0.09541,0.04015,3.44768,0.30924,-0.19232,0.04424,0.07743,3.26816,0.3463,-0.37184,0.0813,0.07743,3.26816,0.3463,-0.37184,0.0813
N00002429,0.08897,1.7971,0.67593,-0.4829,0.09593,0.04045,3.44606,0.30956,-0.19394,0.04456,0.07806,3.26486,0.34696,-0.37514,0.08196,0.07806,3.26486,0.34696,-0.37514,0.08196
N00002430,0.08897,1.7971,0.67593,-0.4829,0.09593,0.04045,3.44606,0.30956,-0.19394,0.04456,0.07806,3.26486,0.34696,-0.37514,0.08196,0.07806,3.26486,0.34696,-0.37514,0.08196
N00002431,0.08897,1.7971,0.67593,-0.4829,0.09593,0.04045,3.44606,0.30956,-0.19394,0.04456,0.07806,3.26486,0.34696,-0.37514,0.08196,0.07806,3.26486,0.34696,-0.37514,0.08196
N00002432,0.08897,1.7971,0.67593,-0.4829,0.09593,0.04045,3.44606,0.30956,-0.19394,0.04456,0.07806,3.26486,0.34696,-0.37514,0.08196,0.07806,3.26486,0.34696,-0.37514,0.08196
N00002433,0.08897,1.7971,0.67593,-0.4829,0.09593,0.04045,3.44606,0.30956,-0.19394,0.04456,0.07806,3.26486,0.34696,-0.37514,0.08196,0.07806,3.26486,0.34696,-0.37514,0.08196
N00002434,0.08897,1.7971,0.67593,-0.4829,0.09593,0.04045,3.44606,0.30956,-0.19394,0.04456,0.07806,3.26486,0.34696,-0.37514,0.08196,0.07806,3.26486,0.34696,-0.37514,0.08196
N00002435,0.08945,1.79438,0.67645,-0.48562,0.09645,0.04075,3.44444,0.30987,-0.19556,0.04487,0.0787,3.26155,0.34763,-0.37845,0.08263,0.0787,3.26155,0.34763,-0.37845,0.08263
N00002436,0.08753,1.80524,0.67437,-0.47476,0.09437,0.03956,3.45089,0.30862,-0.18911,0.04362,0.07616,3.27472,0.34498,-0.36528,0.07998,0.07616,3.27472,0.34498,-0.36528,0.07998
N00002437,0.08801,1.80253,0.67489,-0.47747,0.09489,0.03986,3.44929,0.30893,-0.19071,0.04393,0.07679,3.27145,0.34564,-0.36855,0.08064,0.07679,3.27145,0.34564,-0.36855,0.08064
N00002438,0.08753,1.80524,0.67437,-0.47476,0.09437,0.03956,3.45089,0.30862,-0.18911,0.04362,0.07616,3.27472,0.34498,-0.36528,0.07998,0.07616,3.27472,0.34498,-0.36528,0.07998
N00002439,0.08801,1.80253,0.67489,-0.47747,0.09489,0.03986,3.44929,0.30893,-0.19071,0.04393,0.07679,3.27145,0.34564,-0.36855,0.08064,0.07679,3.27145,0.34564,-0.36855,0.08064
N00002440,0.08801,1.80253,0.67489,-0.47747,0.09489,0.03986,3.44929,0.30893,-0.19071,0.04393,0.07679,3.27145,0.34564,-0.36855,0.08064,0.07679,3.27145,0.34564,-0.36855,0.08064
N00002441,0.08801,1.80253,0.67489,-0.47747,0.09489,0.03986,3.44929,0.30893,-0.19071,0.04393,0.07679,3.27145,0.34564,-0.36855,0.08064,0.07679,3.27145,0.34564,-0.36855,0.08064
N00002442,0.08753,1.80524,0.67437,-0.47476,0.09437,0.03956,3.45089,0.30862,-0.18911,0.04362,0.07616,3.27472,0.34498,-0.36528,0.07998,0.07616,3.27472,0.34498,-0.36528,0.07998
N00002443,0.08801,1.80253,0.67489,-0.47747,0.09489,0.03986,3.44929,0.30893,-0.19071,0.04393,0.07679,3.27145,0.34564,-0.36855,0.08064,0.07679,3.27145,0.34564,-0.36855,0.08064
N00002444,0.08945,1.79438,0.67645,-0.48562,0.09645,0.04075,3.44444,0.30987,-0.19556,0.04487,0.0787,3.26155,0.34763,-0.37845,0.08263,0.0787,3.26155,0.34763,-0.37845,0.08263
N00002445,0.08945,1.79438,0.67645,-0.48562,0.09645,0.04075,3.44444,0.30987,-0.19556,0.04487,0.0787,3.26155,0.34763,-0.37845,0.08263,0.0787,3.26155,0.34763,-0.37845,0.08263
N00002446,0.08897,1.7971,0.67593,-0.4829,0.09593,0.04045,3.44606,0.30956,-0.19394,0.04456,0.07806,3.26486,0.34696,-0.37514,0.08196,0.07806,3.26486,0.34696,-0.37514,0.08196
N00002447,0.08897,1.7971,0.67593,-0.4829,0.09593,0.04045,3.44606,0.30956,-0.19394,0.04456,0.07806,3.26486,0.34696,-0.37514,0.08196,0.07806,3.26486,0.34696,-0.37514,0.08196
N00002448,0.08897,1.7971,0.67593,-0.4829,0.09593,0.04045,3.44606,0.30956,-0.19394,0.04456,0.07806,3.26486,0.34696,-0.37514,0.08196,0.07806,3.26486,0.34696,-0.37514,0.08196
N00002449,0.08897,1.7971,0.67593,-0.4829,0.09593,0.04045,3.44606,0.30956,-0.19394,0.04456,0.07806,3.26486,0.34696,-0.37514,0.08196,0.07806,3.26486,0.34696,-0.37514,0.08196
N00002450,0.08897,1.7971,0.67593,-0.4829,0.09593,0.04045,3.44606,0.30956,-0.19394,0.04456,0.07806,3.26486,0.34696,-0.37514,0.08196,0.07806,3.26486,0.34696,-0.37514,0.08196
N00002451,0.08945,1.79438,0.67645,-0.48562,0.09645,0.04075,3.44444,0.30987,-0.19556,0.04487,0.0787,3.26155,0.34763,-0.37845,0.08263,0.0787,3.26155,0.34763,-0.37845,0.08263
N00002452,0.08993,1.79164,0.67698,-0.48836,0.09698,0.04105,3.44281,0.31019,-0.19719,0.04519,0.07934,3.25823,0.34829,-0.38177,0.08329,0.07934,3.25823,0.34829,-0.38177,0.08329
N00002453,0.08993,1.79164,0.67698,-0.48836,0.09698,0.04105,3.44281,0.31019,-0.19719,0.04519,0.07934,3.25823,0.34829,-0.38177,0.08329,0.07934,3.25823,0.34829,-0.38177,0.08329
N00002454,0.09041,1.78891,0.6775,-0.49109,0.0975,0.04136,3.44117,0.31051,-0.19883,0.04551,0.07998,3.25489,0.34896,-0.38511,0.08396,0.07998,3.25489,0.34896,-0.38511,0.08396
N00002455,0.09041,1.78891,0.6775,-0.49109,0.0975,0.04136,3.44117,0.31051,-0.19883,0.04551,0.07998,3.25489,0.34896,-0.38511,0.08396,0.07998,3.25489,0.34896,-0.38511,0.08396
N00002456,0.08993,1.79164,0.67698,-0.48836,0.09698,0.04105,3.44281,0.31019,-0.19719,0.04519,0.07934,3.25823,0.34829,-0.38177,0.08329,0.07934,3.25823,0.34829,-0.38177,0.08329
N00002457,0.09041,1.78891,0.6775,-0.49109,0.0975,0.04136,3.44117,0.31051,-0.19883,0.04551,0.07998,3.25489,0.34896,-0.38511,0.08396,0.07998,3.25489,0.34896,-0.38511,0.08396
N00002458,0.0938,1.76953,0.68122,-0.51047,0.10122,0.0435,3.42955,0.31277,-0.21045,0.04777,0.08454,3.23118,0.35373,-0.40882,0.08873,0.08454,3.23118,0.35373,-0.40882,0.08873
N00002459,0.09332,1.77232,0.68068,-0.50768,0.10068,0.04319,3.43123,0.31244,-0.20877,0.04744,0.08389,3.23461,0.35304,-0.40539,0.08804,0.08389,3.23461,0.35304,-0.40539,0.08804
N00002460,0.0938,1.76953,0.68122,-0.51047,0.10122,0.0435,3.42955,0.31277,-0.21045,0.04777,0.08454,3.23118,0.35373,-0.40882,0.08873,0.08454,3.23118,0.35373,-0.40882,0.08873
N00002461,0.09137,1.78341,0.67856,-0.49659,0.09856,0.04196,3.43789,0.31115,-0.20211,0.04615,0.08127,3.24819,0.35031,-0.39181,0.08531,0.08127,3.24819,0.35031,-0.39181,0.08531
N00002462,0.09429,1.76674,0.68175,-0.51326,0.10175,0.04381,3.42786,0.3131,-0.21214,0.0481,0.08521,3.22773,0.35443,-0.41227,0.08943,0.08521,3.22773,0.35443,-0.41227,0.08943
N00002463,0.09041,1.78891,0.6775,-0.49109,0.0975,0.04136,3.44117,0.31051,-0.19883,0.04551,0.07998,3.25489,0.34896,-0.38511,0.08396,0.07998,3.25489,0.34896,-0.38511,0.08396
N00002464,0.09234,1.77788,0.67962,-0.50212,0.09962,0.04258,3.43457,0.31179,-0.20543,0.04679,0.08257,3.24142,0.35167,-0.39858,0.08667,0.08257,3.24142,0.35167,-0.39858,0.08667
N00002465,0.08801,1.80253,0.67489,-0.47747,0.09489,0.03986,3.44929,0.30893,-0.19071,0.04393,0.07679,3.27145,0.34564,-0.36855,0.08064,0.07679,3.27145,0.34564,-0.36855,0.08064
N00002466,0.08801,1.80253,0.67489,-0.47747,0.09489,0.03986,3.44929,0.30893,-0.19071,0.04393,0.07679,3.27145,0.34564,-0.36855,0.08064,0.07679,3.27145,0.34564,-0.36855,0.08064
N00002467,0.08849,1.79982,0.67541,-0.48018,0.09541,0.04015,3.44768,0.30924,-0.19232,0.04424,0.07743,3.26816,0.3463,-0.37184,0.0813,0.07743,3.26816,0.3463,-0.37184,0.0813
N00002468,0.08849,1.79982,0.67541,-0.48018,0.09541,0.04015,3.44768,0.30924,-0.19232,0.04424,0.07743,3.26816,0.3463,-0.37184,0.0813,0.07743,3.26816,0.3463,-0.37184,0.0813
N00002469,0.08849,1.79982,0.67541,-0.48018,0.09541,0.04015,3.44768,0.30924,-0.19232,0.04424,0.07743,3.26816,0.3463,-0.37184,0.0813,0.07743,3.26816,0.3463,-0.37184,0.0813
N00002470,0.08849,1.79982,0.67541,-0.48018,0.09541,0.04015,3.44768,0.30924,-0.19232,0.04424,0.07743,3.26816,0.3463,-0.37184,0.0813,0.07743,3.26816,0.3463,-0.37184,0.0813
N00002471,0.08849,1.79982,0.67541,-0.48018,0.09541,0.04015,3.44768,0.30924,-0.19232,0.04424,0.07743,3.26816,0.3463,-0.37184,0.0813,0.07743,3.26816,0.3463,-0.37184,0.0813
N00002472,0.08801,1.80253,0.67489,-0.47747,0.09489,0.03986,3.44929,0.30893,-0.19071,0.04393,0.07679,3.27145,0.34564,-0.36855,0.08064,0.07679,3.27145,0.34564,-0.36855,0.08064
N00002473,0.08801,1.80253,0.67489,-0.47747,0.09489,0.03986,3.44929,0.30893,-0.19071,0.04393,0.07679,3.27145,0.34564,-0.36855,0.08064,0.07679,3.27145,0.34564,-0.36855,0.08064
N00002474,0.08849,1.79982,0.67541,-0.48018,0.09541,0.04015,3.44768,0.30924,-0.19232,0.04424,0.07743,3.26816,0.3463,-0.37184,0.0813,0.07743,3.26816,0.3463,-0.37184,0.0813
N00002475,0.08849,1.79982,0.67541,-0.48018,0.09541,0.04015,3.44768,0.30924,-0.19232,0.04424,0.07743,3.26816,0.3463,-0.37184,0.0813,0.07743,3.26816,0.3463,-0.37184,0.0813
N00002476,0.08849,1.79982,0.67541,-0.48018,0.09541,0.04015,3.44768,0.30924,-0.19232,0.04424,0.07743,3.26816,0.3463,-0.37184,0.0813,0.07743,3.26816,0.3463,-0.37184,0.0813
N00002477,0.08706,1.80794,0.67385,-0.47206,0.09385,0.03926,3.45249,0.30831,-0.18751,0.04331,0.07553,3.27798,0.34432,-0.36202,0.07932,0.07553,3.27798,0.34432,-0.36202,0.07932
N00002478,0.08801,1.80253,0.67489,-0.47747,0.09489,0.03986,3.44929,0.30893,-0.19071,0.04393,0.07679,3.27145,0.34564,-0.36855,0.08064,0.07679,3.27145,0.34564,-0.36855,0.08064
N00002479,0.08801,1.80253,0.67489,-0.47747,0.09489,0.03986,3.44929,0.30893,-0.19071,0.04393,0.07679,3.27145,0.34564,-0.36855,0.08064,0.07679,3.27145,0.34564,-0.36855,0.08064
N00002480,0.08801,1.80253,0.67489,-0.47747,0.09489,0.03986,3.44929,0.30893,-0.19071,0.04393,0.07679,3.27145,0.34564,-0.36855,0.08064,0.07679,3.27145,0.34564,-0.36855,0.08064
N00002481,0.08753,1.80524,0.67437,-0.47476,0.09437,0.03956,3.45089,0.30862,-0.18911,0.04362,0.07616,3.27472,0.34498,-0.36528,0.07998,0.07616,3.27472,0.34498,-0.36528,0.07998
N00002482,0.08753,1.80524,0.67437,-0.47476,0.09437,0.03956,3.45089,0.30862,-0.18911,0.04362,0.07616,3.27472,0.34498,-0.36528,0.07998,0.07616,3.27472,0.34498,-0.36528,0.07998
N00002483,0.08801,1.80253,0.67489,-0.47747,0.09489,0.03986,3.44929,0.30893,-0.19071,0.04393,0.07679,3.27145,0.34564,-0.36855,0.08064,0.07679,3.27145,0.34564,-0.36855,0.08064
N00002484,0.08801,1.80253,0.67489,-0.47747,0.09489,0.03986,3.44929,0.30893,-0.19071,0.04393,0.07679,3.27145,0.34564,-0.36855,0.08064,0.07679,3.27145,0.34564,-0.36855,0.08064
N00002485,0.08801,1.80253,0.67489,-0.47747,0.09489,0.03986,3.44929,0.30893,-0.19071,0.04393,0.07679,3.27145,0.34564,-0.36855,0.08064,0.07679,3.27145,0.34564,-0.36855,0.08064
N00002486,0.08801,1.80253,0.67489,-0.47747,0.09489,0.03986,3.44929,0.30893,-0.19071,0.04393,0.07679,3.27145,0.34564,-0.36855,0.08064,0.07679,3.27145,0.34564,-0.36855,0.08064
N00002487,0.08801,1.80253,0.67489,-0.47747,0.09489,0.03986,3.44929,0.30893,-0.19071,0.04393,0.07679,3.27145,0.34564,-0.36855,0.08064,0.07679,3.27145,0.34564,-0.36855,0.08064
N00002488,0.08801,1.80253,0.67489,-0.47747,0.09489,0.03986,3.44929,0.30893,-0.19071,0.04393,0.07679,3.27145,0.34564,-0.36855,0.08064,0.07679,3.27145,0.34564,-0.36855,0.08064
N00002489,0.08658,1.81064,0.67333,-0.46936,0.09333,0.03897,3.45408,0.308,-0.18592,0.043,0.07491,3.28124,0.34367,-0.35876,0.07867,0.07491,3.28124,0.34367,-0.35876,0.07867
N00002490,0.08658,1.81064,0.67333,-0.46936,0.09333,0.03897,3.45408,0.308,-0.18592,0.043,0.07491,3.28124,0.34367,-0.35876,0.07867,0.07491,3.28124,0.34367,-0.35876,0.07867
N00002491,0.08801,1.80253,0.67489,-0.47747,0.09489,0.03986,3.44929,0.30893,-0.19071,0.04393,0.07679,3.27145,0.34564,-0.36855,0.08064,0.07679,3.27145,0.34564,-0.36855,0.08064
N00002492,0.08753,1.80524,0.67437,-0.47476,0.09437,0.03956,3.45089,0.30862,-0.18911,0.04362,0.07616,3.27472,0.34498,-0.36528,0.07998,0.07616,3.27472,0.34498,-0.36528,0.07998
N00002493,0.08706,1.80794,0.67385,-0.47206,0.09385,0.03926,3.45249,0.30831,-0.18751,0.04331,0.07553,3.27798,0.34432,-0.36202,0.07932,0.07553,3.27798,0.34432,-0.36202,0.07932
N00002494,0.08753,1.80524,0.67437,-0.47476,0.09437,0.03956,3.45089,0.30862,-0.18911,0.04362,0.07616,3.27472,0.34498,-0.36528,0.07998,0.07616,3.27472,0.34498,-0.36528,0.07998
N00002495,0.08753,1.80524,0.67437,-0.47476,0.09437,0.03956,3.45089,0.30862,-0.18911,0.04362,0.07616,3.27472,0.34498,-0.36528,0.07998,0.07616,3.27472,0.34498,-0.36528,0.07998
N00002496,0.08706,1.80794,0.67385,-0.47206,0.09385,0.03926,3.45249,0.30831,-0.18751,0.04331,0.07553,3.27798,0.34432,-0.36202,0.07932,0.07553,3.27798,0.34432,-0.36202,0.07932
N00002497,0.08753,1.80524,0.67437,-0.47476,0.09437,0.03956,3.45089,0.30862,-0.18911,0.04362,0.07616,3.27472,0.34498,-0.36528,0.07998,0.07616,3.27472,0.34498,-0.36528,0.07998
N00002498,0.08753,1.80524,0.67437,-0.47476,0.09437,0.03956,3.45089,0.30862,-0.18911,0.04362,0.07616,3.27472,0.34498,-0.36528,0.07998,0.07616,3.27472,0.34498,-0.36528,0.07998
N00002499,0.08753,1.80524,0.67437,-0.47476,0.09437,0.03956,3.45089,0.30862,-0.18911,0.04362,0.07616,3.27472,0.34498,-0.36528,0.07998,0.07616,3.27472,0.34498,-0.36528,0.07998
N00002500,0.08753,1.80524,0.67437,-0.47476,0.09437,0.03956,3.45089,0.30862,-0.18911,0.04362,0.07616,3.27472,0.34498,-0.36528,0.07998,0.07616,3.27472,0.34498,-0.36528,0.07998
N00002501,0.08658,1.81064,0.67333,-0.46936,0.09333,0.03897,3.45408,0.308,-0.18592,0.043,0.07491,3.28124,0.34367,-0.35876,0.07867,0.07491,3.28124,0.34367,-0.35876,0.07867
N00002502,0.08706,1.80794,0.67385,-0.47206,0.09385,0.03926,3.45249,0.30831,-0.18751,0.04331,0.07553,3.27798,0.34432,-0.36202,0.07932,0.07553,3.27798,0.34432,-0.36202,0.07932
N00002503,0.08945,1.79438,0.67645,-0.48562,0.09645,0.04075,3.44444,0.30987,-0.19556,0.04487,0.0787,3.26155,0.34763,-0.37845,0.08263,0.0787,3.26155,0.34763,-0.37845,0.08263
N00002504,0.08945,1.79438,0.67645,-0.48562,0.09645,0.04075,3.44444,0.30987,-0.19556,0.04487,0.0787,3.26155,0.34763,-0.37845,0.08263,0.0787,3.26155,0.34763,-0.37845,0.08263
N00002505,0.08945,1.79438,0.67645,-0.48562,0.09645,0.04075,3.44444,0.30987,-0.19556,0.04487,0.0787,3.26155,0.34763,-0.37845,0.08263,0.0787,3.26155,0.34763,-0.37845,0.08263
N00002506,0.08993,1.79164,0.67698,-0.48836,0.09698,0.04105,3.44281,0.31019,-0.19719,0.04519,0.07934,3.25823,0.34829,-0.38177,0.08329,0.07934,3.25823,0.34829,-0.38177,0.08329
N00002507,0.08993,1.79164,0.67698,-0.48836,0.09698,0.04105,3.44281,0.31019,-0.19719,0.04519,0.07934,3.25823,0.34829,-0.38177,0.08329,0.07934,3.25823,0.34829,-0.38177,0.08329
N00002508,0.08993,1.79164,0.67698,-0.48836,0.09698,0.04105,3.44281,0.31019,-0.19719,0.04519,0.07934,3.25823,0.34829,-0.38177,0.08329,0.07934,3.25823,0.34829,-0.38177,0.08329
N00002509,0.08993,1.79164,0.67698,-0.48836,0.09698,0.04105,3.44281,0.31019,-0.19719,0.04519,0.07934,3.25823,0.34829,-0.38177,0.08329,0.07934,3.25823,0.34829,-0.38177,0.08329
N00002510,0.08945,1.79438,0.67645,-0.48562,0.09645,0.04075,3.44444,0.30987,-0.19556,0.04487,0.0787,3.26155,0.34763,-0.37845,0.08263,0.0787,3.26155,0.34763,-0.37845,0.08263
N00002511,0.08993,1.79164,0.67698,-0.48836,0.09698,0.04105,3.44281,0.31019,-0.19719,0.04519,0.07934,3.25823,0.34829,-0.38177,0.08329,0.07934,3.25823,0.34829,-0.38177,0.08329
N00002512,0.08849,1.79982,0.67541,-0.48018,0.09541,0.04015,3.44768,0.30924,-0.19232,0.04424,0.07743,3.26816,0.3463,-0.37184,0.0813,0.07743,3.26816,0.3463,-0.37184,0.0813
N00002513,0.08801,1.80253,0.67489,-0.47747,0.09489,0.03986,3.44929,0.30893,-0.19071,0.04393,0.07679,3.27145,0.34564,-0.36855,0.08064,0.07679,3.27145,0.34564,-0.36855,0.08064
N00002514,0.08897,1.7971,0.67593,-0.4829,0.09593,0.04045,3.44606,0.30956,-0.19394,0.04456,0.07806,3.26486,0.34696,-0.37514,0.08196,0.07806,3.26486,0.34696,-0.37514,0.08196
N00002515,0.08849,1.79982,0.67541,-0.48018,0.09541,0.04015,3.44768,0.30924,-0.19232,0.04424,0.07743,3.26816,0.3463,-0.37184,0.0813,0.07743,3.26816,0.3463,-0.37184,0.0813
N00002516,0.08849,1.79982,0.67541,-0.48018,0.09541,0.04015,3.44768,0.30924,-0.19232,0.04424,0.07743,3.26816,0.3463,-0.37184,0.0813,0.07743,3.26816,0.3463,-0.37184,0.0813
N00002517,0.08849,1.79982,0.67541,-0.48018,0.09541,0.04015,3.44768,0.30924,-0.19232,0.04424,0.07743,3.26816,0.3463,-0.37184,0.0813,0.07743,3.26816,0.3463,-0.37184,0.0813
N00002518,0.08897,1.7971,0.67593,-0.4829,0.09593,0.04045,3.44606,0.30956,-0.19394,0.04456,0.07806,3.26486,0.34696,-0.37514,0.08196,0.07806,3.26486,0.34696,-0.37514,0.08196
N00002519,0.08897,1.7971,0.67593,-0.4829,0.09593,0.04045,3.44606,0.30956,-0.19394,0.04456,0.07806,3.26486,0.34696,-0.37514,0.08196,0.07806,3.26486,0.34696,-0.37514,0.08196
N00002520,0.08897,1.7971,0.67593,-0.4829,0.09593,0.04045,3.44606,0.30956,-0.19394,0.04456,0.07806,3.26486,0.34696,-0.37514,0.08196,0.07806,3.26486,0.34696,-0.37514,0.08196
N00002521,0.08801,1.80253,0.67489,-0.47747,0.09489,0.03986,3.44929,0.30893,-0.19071,0.04393,0.07679,3.27145,0.34564,-0.36855,0.08064,0.07679,3.27145,0.34564,-0.36855,0.08064
N00002522,0.08801,1.80253,0.67489,-0.47747,0.09489,0.03986,3.44929,0.30893,-0.19071,0.04393,0.07679,3.27145,0.34564,-0.36855,0.08064,0.07679,3.27145,0.34564,-0.36855,0.08064
N00002523,0.08801,1.80253,0.67489,-0.47747,0.09489,0.03986,3.44929,0.30893,-0.19071,0.04393,0.07679,3.27145,0.34564,-0.36855,0.08064,0.07679,3.27145,0.34564,-0.36855,0.08064
N00002524,0.08801,1.80253,0.67489,-0.47747,0.09489,0.03986,3.44929,0.30893,-0.19071,0.04393,0.07679,3.27145,0.34564,-0.36855,0.08064,0.07679,3.27145,0.34564,-0.36855,0.08064
N00002525,0.08897,1.7971,0.67593,-0.4829,0.09593,0.04045,3.44606,0.30956,-0.19394,0.04456,0.07806,3.26486,0.34696,-0.37514,0.08196,0.07806,3.26486,0.34696,-0.37514,0.08196
N00002526,0.08897,1.7971,0.67593,-0.4829,0.09593,0.04045,3.44606,0.30956,-0.19394,0.04456,0.07806,3.26486,0.34696,-0.37514,0.08196,0.07806,3.26486,0.34696,-0.37514,0.08196
N00002527,0.08945,1.79438,0.67645,-0.48562,0.09645,0.04075,3.44444,0.30987,-0.19556,0.04487,0.0787,3.26155,0.34763,-0.37845,0.08263,0.0787,3.26155,0.34763,-0.37845,0.08263
N00002528,0.08849,1.79982,0.67541,-0.48018,0.09541,0.04015,3.44768,0.30924,-0.19232,0.04424,0.07743,3.26816,0.3463,-0.37184,0.0813,0.07743,3.26816,0.3463,-0.37184,0.0813
N00002529,0.08801,1.80253,0.67489,-0.47747,0.09489,0.03986,3.44929,0.30893,-0.19071,0.04393,0.07679,3.27145,0.34564,-0.36855,0.08064,0.07679,3.27145,0.34564,-0.36855,0.08064
N00002530,0.08801,1.80253,0.67489,-0.47747,0.09489,0.03986,3.44929,0.30893,-0.19071,0.04393,0.07679,3.27145,0.34564,-0.36855,0.08064,0.07679,3.27145,0.34564,-0.36855,0.08064
N00002531,0.08801,1.80253,0.67489,-0.47747,0.09489,0.03986,3.44929,0.30893,-0.19071,0.04393,0.07679,3.27145,0.34564,-0.36855,0.08064,0.07679,3.27145,0.34564,-0.36855,0.08064
N00002532,0.08801,1.80253,0.67489,-0.47747,0.09489,0.03986,3.44929,0.30893,-0.19071,0.04393,0.07679,3.27145,0.34564,-0.36855,0.08064,0.07679,3.27145,0.34564,-0.36855,0.08064
N00002533,0.08849,1.79982,0.67541,-0.48018,0.09541,0.04015,3.44768,0.30924,-0.19232,0.04424,0.07743,3.26816,0.3463,-0.37184,0.0813,0.07743,3.26816,0.3463,-0.37184,0.0813
N00002534,0.08849,1.79982,0.67541,-0.48018,0.09541,0.04015,3.44768,0.30924,-0.19232,0.04424,0.07743,3.26816,0.3463,-0.37184,0.0813,0.07743,3.26816,0.3463,-0.37184,0.0813
N00002535,0.08849,1.79982,0.67541,-0.48018,0.09541,0.04015,3.44768,0.30924,-0.19232,0.04424,0.07743,3.26816,0.3463,-0.37184,0.0813,0.07743,3.26816,0.3463,-0.37184,0.0813
N00002536,0.08753,1.80524,0.67437,-0.47476,0.09437,0.03956,3.45089,0.30862,-0.18911,0.04362,0.07616,3.27472,0.34498,-0.36528,0.07998,0.07616,3.27472,0.34498,-0.36528,0.07998
N00002537,0.09137,1.78341,0.67856,-0.49659,0.09856,0.04196,3.43789,0.31115,-0.20211,0.04615,0.08127,3.24819,0.35031,-0.39181,0.08531,0.08127,3.24819,0.35031,-0.39181,0.08531
N00002538,0.08897,1.7971,0.67593,-0.4829,0.09593,0.04045,3.44606,0.30956,-0.19394,0.04456,0.07806,3.26486,0.34696,-0.37514,0.08196,0.07806,3.26486,0.34696,-0.37514,0.08196
N00002539,0.08993,1.79164,0.67698,-0.48836,0.09698,0.04105,3.44281,0.31019,-0.19719,0.04519,0.07934,3.25823,0.34829,-0.38177,0.08329,0.07934,3.25823,0.34829,-0.38177,0.08329
N00002540,0.09041,1.78891,0.6775,-0.49109,0.0975,0.04136,3.44117,0.31051,-0.19883,0.04551,0.07998,3.25489,0.34896,-0.38511,0.08396,0.07998,3.25489,0.34896,-0.38511,0.08396
N00002541,0.08945,1.79438,0.67645,-0.48562,0.09645,0.04075,3.44444,0.30987,-0.19556,0.04487,0.0787,3.26155,0.34763,-0.37845,0.08263,0.0787,3.26155,0.34763,-0.37845,0.08263
N00002542,0.08945,1.79438,0.67645,-0.48562,0.09645,0.04075,3.44444,0.30987,-0.19556,0.04487,0.0787,3.26155,0.34763,-0.37845,0.08263,0.0787,3.26155,0.34763,-0.37845,0.08263
N00002543,0.08945,1.79438,0.67645,-0.48562,0.09645,0.04075,3.44444,0.30987,-0.19556,0.04487,0.0787,3.26155,0.34763,-0.37845,0.08263,0.0787,3.26155,0.34763,-0.37845,0.08263
N00002544,0.08945,1.79438,0.67645,-0.48562,0.09645,0.04075,3.44444,0.30987,-0.19556,0.04487,0.0787,3.26155,0.34763,-0.37845,0.08263,0.0787,3.26155,0.34763,-0.37845,0.08263
N00002545,0.08945,1.79438,0.67645,-0.48562,0.09645,0.04075,3.44444,0.30987,-0.19556,0.04487,0.0787,3.26155,0.34763,-0.37845,0.08263,0.0787,3.26155,0.34763,-0.37845,0.08263
N00002546,0.08945,1.79438,0.67645,-0.48562,0.09645,0.04075,3.44444,0.30987,-0.19556,0.04487,0.0787,3.26155,0.34763,-0.37845,0.08263,0.0787,3.26155,0.34763,-0.37845,0.08263
N00002547,0.08945,1.79438,0.67645,-0.48562,0.09645,0.04075,3.44444,0.30987,-0.19556,0.04487,0.0787,3.26155,0.34763,-0.37845,0.08263,0.0787,3.26155,0.34763,-0.37845,0.08263
N00002548,0.08945,1.79438,0.67645,-0.48562,0.09645,0.04075,3.44444,0.30987,-0.19556,0.04487,0.0787,3.26155,0.34763,-0.37845,0.08263,0.0787,3.26155,0.34763,-0.37845,0.08263
